Location_Name,DATE,lat,lon
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Mariupol,03-18-22,37.558427,47.138691
Ukrainian,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Ukrainian,03-18-22,33.023452,49.219469
Ukrainian,03-18-22,33.023452,49.219469
Berdyansk,03-18-22,36.782777,46.772378
US,03-18-22,-96.999668,39.715956
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
China,03-18-22,106.802874,32.529718
Berdyansk,03-18-22,36.782777,46.772378
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
China,03-18-22,106.802874,32.529718
China,03-18-22,106.802874,32.529718
Brussels,03-18-22,4.371755,50.843183
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
China,03-18-22,106.802874,32.529718
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
China,03-18-22,106.802874,32.529718
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
PRC,03-18-22,-112.447507,34.582736
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
the United States,03-18-22,-2.68667,51.759564
Russia,03-18-22,93.884016,63.314401
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
U.S.,03-18-22,-96.999668,39.715956
Taiwan,03-18-22,120.955426,23.798532
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
Pau,03-18-22,-0.352943,43.312063
France,03-18-22,2.549047,46.698481
Ukrainian,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukrainian,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Vinnytsia,03-18-22,28.475104,49.225141
Vinnytsia,03-18-22,28.475104,49.225141
Vinnytsia,03-18-22,28.475104,49.225141
Lithuania,03-18-22,24.089932,55.103703
Estonia,03-18-22,25.867131,58.722853
Latvia,03-18-22,25.458464,57.06689
Estonia,03-18-22,25.867131,58.722853
the Republic of Latvia,03-18-22,15.904453,0.133504
Latvia,03-18-22,25.458464,57.06689
the Republic of Latvia,03-18-22,15.904453,0.133504
Lithuania,03-18-22,24.089932,55.103703
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Lithuania,03-18-22,24.089932,55.103703
Estonia,03-18-22,25.867131,58.722853
Russia,03-18-22,93.884016,63.314401
Estonia,03-18-22,25.867131,58.722853
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Belarus,03-18-22,28.43651,53.832259
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Belarus,03-18-22,28.43651,53.832259
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Podilskyi,03-18-22,34.563319,49.590925
Lviv,03-18-22,24.031393,49.841559
Belarus,03-18-22,28.43651,53.832259
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Bulgaria,03-18-22,25.176846,42.501868
Us,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Bulgaria,03-18-22,25.176846,42.501868
US,03-18-22,-96.999668,39.715956
Bulgaria,03-18-22,25.176846,42.501868
US,03-18-22,-96.999668,39.715956
Bulgaria,03-18-22,25.176846,42.501868
US,03-18-22,-96.999668,39.715956
the United States,03-18-22,-2.68667,51.759564
Bulgaria,03-18-22,25.176846,42.501868
Rosenberg,03-18-22,19.303895,49.077387
Germany,03-18-22,9.687096,50.970097
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Mannina,03-18-22,12.953945,37.982721
US,03-18-22,-96.999668,39.715956
Bulgaria,03-18-22,25.176846,42.501868
Mannina,03-18-22,12.953945,37.982721
Ukraine,03-18-22,33.023452,49.219469
Mariupol,03-18-22,37.558427,47.138691
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
the United States,03-18-22,-2.68667,51.759564
Russia,03-18-22,93.884016,63.314401
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Ukrainian,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Warsaw,03-18-22,21.005427,52.237695
Poland,03-18-22,19.488789,51.99605
Brussels,03-18-22,4.371755,50.843183
Ukraine,03-18-22,33.023452,49.219469
Warsaw,03-18-22,21.005427,52.237695
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Yeung,03-19-22,-120.353814,50.671339
Luke McGee,03-19-22,-61.365013,15.248313
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukrainian,03-19-22,33.023452,49.219469
Moscow,03-19-22,37.615561,55.741469
Ky,03-19-22,-81.230744,19.319996
Ukrainian,03-19-22,33.023452,49.219469
"soldiers,‘And",03-19-22,143.85927,-37.549274
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Switzerland,03-19-22,7.509687,46.730219
Switzerland,03-19-22,7.509687,46.730219
Russia,03-19-22,93.884016,63.314401
Switzerland,03-19-22,7.509687,46.730219
Switzerland,03-19-22,7.509687,46.730219
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
UK,03-19-22,-1.247349,52.418788
UK,03-19-22,-1.247349,52.418788
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
China,03-19-22,106.802874,32.529718
Russia,03-19-22,93.884016,63.314401
Fumio,03-19-22,130.530601,33.519669
Ukraine,03-19-22,33.023452,49.219469
New Del,03-19-22,-84.610754,38.680145
Russia,03-19-22,93.884016,63.314401
india,03-19-22,79.029432,22.364293
New Delhi,03-19-22,77.163665,28.557163
Ukraine,03-19-22,33.023452,49.219469
Quad,03-19-22,-111.75827,40.77078
the United States,03-19-22,-2.68667,51.759564
Australia,03-19-22,134.050443,-23.992438
India,03-19-22,79.029432,22.364293
Russia,03-19-22,93.884016,63.314401
india,03-19-22,79.029432,22.364293
Japan,03-19-22,138.441899,36.13793
india,03-19-22,79.029432,22.364293
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Chornobayivka,03-19-22,32.55371,46.69412
Ukraine,03-19-22,33.023452,49.219469
Moscow,03-19-22,37.615561,55.741469
UK,03-19-22,-1.247349,52.418788
Kremin,03-19-22,14.20785,50.5272
Moscow,03-19-22,37.615561,55.741469
Russa,03-19-22,142.94336,53.15197
Moscow,03-19-22,37.615561,55.741469
Britain,03-19-22,-1.247349,52.418788
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Moscow,03-19-22,37.615561,55.741469
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Romania,03-19-22,24.984652,45.727469
Ukraine,03-19-22,33.023452,49.219469
Alina Cojocaru,03-19-22,25.38192,44.69501
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Rubizhne,03-19-22,38.375453,49.015421
Ukrainian,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Luhansk,03-19-22,39.31706,48.56705
Rubizhne,03-19-22,38.375453,49.015421
Popasna,03-19-22,38.37804,48.63328
Ukrainian,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Zaporizhzhia,03-19-22,35.209552,47.82503
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
China,03-19-22,106.802874,32.529718
Ukraine,03-19-22,33.023452,49.219469
Antalya,03-19-22,30.715592,36.890217
Turkey,03-19-22,34.51052,39.339547
Ukraine,03-19-22,33.023452,49.219469
Moscow,03-19-22,37.615561,55.741469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
China,03-19-22,106.802874,32.529718
Beijing,03-19-22,116.417592,39.937967
Russia,03-19-22,93.884016,63.314401
China,03-19-22,106.802874,32.529718
Ukraine,03-19-22,33.023452,49.219469
Beijing,03-19-22,116.417592,39.937967
US,03-19-22,-96.999668,39.715956
Ukraine,03-19-22,33.023452,49.219469
Kyiv,03-19-22,30.431971,50.469863
Piskivkaand Horenychi,03-19-22,30.203335,50.412511
Ukraine,03-19-22,33.023452,49.219469
Luhansk,03-19-22,39.31706,48.56705
Russia,03-19-22,93.884016,63.314401
Marupo,03-19-22,161.21667,-9.28333
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Mariupol,03-19-22,37.558427,47.138691
Ukraine,03-19-22,33.023452,49.219469
Mariupol City,03-19-22,-0.089878,51.513263
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Mariupol,03-19-22,37.558427,47.138691
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Mykolaiv,03-19-22,31.9974,46.96591
Ukraine,03-19-22,33.023452,49.219469
Mariupol,03-19-22,37.558427,47.138691
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukrainian,03-19-22,33.023452,49.219469
Lviv,03-19-22,24.031393,49.841559
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Brussels,03-19-22,4.371755,50.843183
Ukraine,03-19-22,33.023452,49.219469
Ky,03-19-22,-81.230744,19.319996
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Us,03-19-22,-96.999668,39.715956
US,03-19-22,-96.999668,39.715956
Ukraine,03-19-22,33.023452,49.219469
Ky,03-19-22,-81.230744,19.319996
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Ukraine,03-19-22,33.023452,49.219469
Brussels,03-19-22,4.371755,50.843183
Ukraine,03-19-22,33.023452,49.219469
Brussels,03-19-22,4.371755,50.843183
Belgium,03-19-22,4.792712,50.780688
Russia,03-19-22,93.884016,63.314401
Brussels,03-19-22,4.371755,50.843183
Belgium,03-19-22,4.792712,50.780688
US,03-19-22,-96.999668,39.715956
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
the United States,03-19-22,-2.68667,51.759564
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Rome,03-19-22,12.52809,41.878243
Ukraine,03-19-22,33.023452,49.219469
Rome,03-19-22,12.52809,41.878243
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Italy,03-19-22,11.083693,45.003229
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
italy,03-19-22,11.083693,45.003229
Ukraine,03-19-22,33.023452,49.219469
italy,03-19-22,11.083693,45.003229
Ukraine,03-19-22,33.023452,49.219469
Italy,03-19-22,11.083693,45.003229
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Mariupol,03-19-22,37.558427,47.138691
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Berdiansk,03-19-22,36.782777,46.772378
Kyiv,03-19-22,30.431971,50.469863
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Luhansk,03-19-22,39.31706,48.56705
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Luhansk,03-19-22,39.31706,48.56705
Ukraine,03-19-22,33.023452,49.219469
Melitopol,03-19-22,35.361755,46.857363
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ky,03-19-22,-81.230744,19.319996
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Mykolaiv,03-19-22,31.9974,46.96591
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Poland,03-19-22,19.488789,51.99605
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
US,03-19-22,-96.999668,39.715956
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
China,03-19-22,106.802874,32.529718
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Lviv,03-19-22,24.031393,49.841559
Lviv,03-19-22,24.031393,49.841559
Lviv,03-19-22,24.031393,49.841559
Lviv,03-19-22,24.031393,49.841559
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Luxembourg,03-19-22,6.086636,49.759178
Russia,03-19-22,93.884016,63.314401
Ukrainian,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukrainian,03-19-22,33.023452,49.219469
Turkey,03-19-22,34.51052,39.339547
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Donbas,03-19-22,17.310782,49.417781
Turkey,03-19-22,34.51052,39.339547
Istanbul,03-19-22,28.94966,41.01384
Ankara,03-19-22,32.85427,39.91987
US,03-19-22,-96.999668,39.715956
Germany,03-19-22,9.687096,50.970097
Poland,03-19-22,19.488789,51.99605
Russia,03-19-22,93.884016,63.314401
Poland,03-19-22,19.488789,51.99605
Germany,03-19-22,9.687096,50.970097
Montana,03-19-22,-109.645406,47.001265
Bertin,03-19-22,-72.43333,19.7
US,03-19-22,-96.999668,39.715956
Germany,03-19-22,9.687096,50.970097
West Virginia,03-19-22,-80.649428,38.720281
Maine,03-19-22,-69.171071,45.243327
Texas,03-19-22,-98.326329,31.030974
Kansas,03-19-22,-98.380429,38.500327
New York,03-19-22,-73.9708,40.68295
Nevada,03-19-22,-116.598569,39.440688
Maine,03-19-22,-69.171071,45.243327
Zaporizhzhia,03-19-22,35.209552,47.82503
Russia,03-19-22,93.884016,63.314401
Russia,03-19-22,93.884016,63.314401
Ukraine,03-19-22,33.023452,49.219469
Ukraine,03-19-22,33.023452,49.219469
Moscow,03-20-22,37.615561,55.741469
Ukrainian,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Ukrainian,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Donbas,03-20-22,17.310782,49.417781
Crimea,03-20-22,34.140961,45.366664
Ukrainian,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Warsaw,03-20-22,21.005427,52.237695
Poland,03-20-22,19.488789,51.99605
Brussels,03-20-22,4.371755,50.843183
Belgium,03-20-22,4.792712,50.780688
the United States,03-20-22,-2.68667,51.759564
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Podilskyi,03-20-22,34.563319,49.590925
Kyiv,03-20-22,30.431971,50.469863
Podilskyi,03-20-22,34.563319,49.590925
Podilskyi,03-20-22,34.563319,49.590925
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
America,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
Singh,03-20-22,79.631953,28.956653
US,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
Kyiv,03-20-22,30.431971,50.469863
Moscow,03-20-22,37.615561,55.741469
Mariupol,03-20-22,37.558427,47.138691
Ukraine,03-20-22,33.023452,49.219469
Ukrainian,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Podilskyi,03-20-22,34.563319,49.590925
Podilskyi,03-20-22,34.563319,49.590925
Ukraine,03-20-22,33.023452,49.219469
Images,03-20-22,142.482809,-38.385241
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Mariupol,03-20-22,37.558427,47.138691
Mariupol,03-20-22,37.558427,47.138691
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Moscow,03-20-22,37.615561,55.741469
Moscow,03-20-22,37.615561,55.741469
Mariupol,03-20-22,37.558427,47.138691
Kiev,03-20-22,30.431971,50.469863
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Crimea,03-20-22,34.140961,45.366664
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Uk,03-20-22,-1.247349,52.418788
Kyiv,03-20-22,30.431971,50.469863
Podilskyi,03-20-22,34.563319,49.590925
Ukraine,03-20-22,33.023452,49.219469
Chernobyl,03-20-22,30.098876,51.389407
Chernobyl,03-20-22,30.098876,51.389407
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Ukrainian,03-20-22,33.023452,49.219469
Mariupol,03-20-22,37.558427,47.138691
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Crimea,03-20-22,34.140961,45.366664
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Georgia,03-20-22,43.735725,41.870087
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
US,03-20-22,-96.999668,39.715956
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Ukrainian,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Vovchansk,03-20-22,36.973277,50.289797
Russia,03-20-22,93.884016,63.314401
US,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Moscow,03-20-22,37.615561,55.741469
Turkey,03-20-22,34.51052,39.339547
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Antalya,03-20-22,30.715592,36.890217
Turkey,03-20-22,34.51052,39.339547
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Turkey,03-20-22,34.51052,39.339547
Crimea,03-20-22,34.140961,45.366664
Ukraine,03-20-22,33.023452,49.219469
Turkey,03-20-22,34.51052,39.339547
Germany,03-20-22,9.687096,50.970097
Turkey,03-20-22,34.51052,39.339547
Ukraine,03-20-22,33.023452,49.219469
Turkey,03-20-22,34.51052,39.339547
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Donbas,03-20-22,17.310782,49.417781
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Turkey,03-20-22,34.51052,39.339547
Ukrainian,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Lviv,03-20-22,24.031393,49.841559
Ukraine,03-20-22,33.023452,49.219469
Lviv,03-20-22,24.031393,49.841559
Russia,03-20-22,93.884016,63.314401
Estonia,03-20-22,25.867131,58.722853
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Poland,03-20-22,19.488789,51.99605
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Moscow,03-20-22,37.615561,55.741469
Russia,03-20-22,93.884016,63.314401
Russia,03-20-22,93.884016,63.314401
Ukraine,03-20-22,33.023452,49.219469
Moscow,03-20-22,37.615561,55.741469
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
US,03-20-22,-96.999668,39.715956
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Russia,03-20-22,93.884016,63.314401
Ukrainian,03-20-22,33.023452,49.219469
Ukrainian,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
US,03-20-22,-96.999668,39.715956
US,03-20-22,-96.999668,39.715956
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Ukraine,03-20-22,33.023452,49.219469
Russia,03-20-22,93.884016,63.314401
“if,03-20-22,22.299077,60.450367
